time_years,cumulative_log_growth,mean_megno,relative_energy_error
7.3412739306e+07,1.9190047091e+01,2.0359688171e+00,6.435575e-07
7.3597460508e+07,1.9224174532e+01,2.0357992283e+00,5.941616e-07
7.3782181711e+07,1.9246338038e+01,2.0356252409e+00,7.071384e-07
7.4006903315e+07,1.9131071500e+01,2.0354037454e+00,6.742370e-07
7.4191624517e+07,1.9166498785e+01,2.0352289992e+00,9.185280e-07
7.4416346121e+07,1.9255355350e+01,2.0350168007e+00,7.940101e-07
7.4601067323e+07,1.9239102828e+01,2.0348340169e+00,6.789180e-08
7.4785788526e+07,1.9077644192e+01,2.0346607099e+00,8.145419e-07
7.5010510130e+07,1.9237172647e+01,2.0344523584e+00,8.664076e-07
7.5195231332e+07,1.9263123585e+01,2.0342756504e+00,6.418348e-07
7.5419952936e+07,1.9114789788e+01,2.0340775278e+00,7.254626e-07
7.5604674138e+07,1.9238041830e+01,2.0339206565e+00,6.075628e-07
7.5789395341e+07,1.9115757350e+01,2.0337640888e+00,6.692492e-07
7.6014116944e+07,1.9296907550e+01,2.0335868783e+00,6.202742e-07
7.6198838147e+07,1.9263110516e+01,2.0334439092e+00,7.754616e-07
7.6383559350e+07,1.9119816417e+01,2.0333002689e+00,4.123086e-09
7.6608280953e+07,1.9194174169e+01,2.0331327898e+00,3.043910e-07
7.6793002156e+07,1.9344547608e+01,2.0329876084e+00,8.828336e-07
7.7017723759e+07,1.9206452154e+01,2.0328136923e+00,8.617987e-07
7.7202444962e+07,1.9171485994e+01,2.0326742400e+00,7.238612e-07
7.7387166165e+07,1.9281946622e+01,2.0325254539e+00,6.100271e-07
7.7611887768e+07,1.9222541784e+01,2.0323452365e+00,6.038900e-07
7.7796608971e+07,1.9302917684e+01,2.0322000107e+00,6.051075e-07
7.7981330574e+07,1.9118424882e+01,2.0320425285e+00,7.623009e-07
7.8206051777e+07,1.9291459971e+01,2.0318556670e+00,7.514925e-07
7.8390772980e+07,1.9369725435e+01,2.0317067069e+00,3.716994e-08
7.8615494583e+07,1.9188873160e+01,2.0315204505e+00,9.725385e-07
7.8800215786e+07,1.9266657626e+01,2.0313740722e+00,8.210079e-07
7.8984937389e+07,1.9304077785e+01,2.0312332591e+00,7.309609e-07
7.9209658592e+07,1.9269518858e+01,2.0310592296e+00,7.804710e-07
7.9394379795e+07,1.9278340066e+01,2.0309241309e+00,5.990749e-07
7.9619101398e+07,1.9399023601e+01,2.0307621935e+00,6.427414e-07
7.9803822601e+07,1.9245887642e+01,2.0306232454e+00,6.012118e-07
7.9988544204e+07,1.9408584978e+01,2.0304958347e+00,7.456714e-07
8.0213265407e+07,1.9340859220e+01,2.0303397982e+00,6.961553e-07
8.0397986610e+07,1.9236946439e+01,2.0302083216e+00,9.405807e-07
8.0582708213e+07,1.9448835256e+01,2.0300841807e+00,8.604936e-07
8.0807429416e+07,1.9325244949e+01,2.0299284682e+00,6.969779e-07
8.0992150619e+07,1.9284314868e+01,2.0297947647e+00,7.797482e-07
8.1216872222e+07,1.9429923490e+01,2.0296402597e+00,9.451077e-07
8.1401593425e+07,1.9379456217e+01,2.0295117965e+00,6.171782e-07
8.1586315027e+07,1.9318247411e+01,2.0293827858e+00,5.818985e-07
8.1811036231e+07,1.9360539177e+01,2.0292397138e+00,5.783581e-07
8.1995757434e+07,1.9356712487e+01,2.0291257375e+00,7.175721e-07
8.2180479036e+07,1.9424199865e+01,2.0290149860e+00,9.381371e-07
8.2405200240e+07,1.9378553887e+01,2.0288930312e+00,9.170337e-07
8.2589921842e+07,1.9235604308e+01,2.0287921029e+00,6.392910e-07
8.2814643046e+07,1.9494885199e+01,2.0286770312e+00,5.927919e-07
8.2999364249e+07,1.9390533929e+01,2.0285930152e+00,9.042549e-07
8.3184085851e+07,1.9336828086e+01,2.0285046112e+00,6.223113e-07
8.3408807055e+07,1.9433379409e+01,2.0284066905e+00,6.570521e-07
8.3593528657e+07,1.9382252235e+01,2.0283316620e+00,5.820766e-07
8.3818249861e+07,1.9421121288e+01,2.0282354265e+00,5.857578e-07
8.4002971064e+07,1.9387220204e+01,2.0281556807e+00,6.678697e-07
8.4187692666e+07,1.9287604881e+01,2.0280769552e+00,9.206315e-07
8.4412413870e+07,1.9418949002e+01,2.0279701729e+00,8.489168e-07
8.4597135472e+07,1.9509773074e+01,2.0278864701e+00,2.083541e-07
8.4781856675e+07,1.9216401940e+01,2.0278069294e+00,9.046336e-07
8.5006577878e+07,1.9414096157e+01,2.0277050389e+00,8.936605e-07
8.5191299481e+07,1.9462688618e+01,2.0276289728e+00,6.512535e-07
8.5416020685e+07,1.9361418825e+01,2.0275466298e+00,7.190999e-07
8.5600742287e+07,1.9431221677e+01,2.0274786523e+00,5.957975e-07
8.5785463490e+07,1.9280300811e+01,2.0274179682e+00,6.624672e-07
8.6010184693e+07,1.9503626551e+01,2.0273485041e+00,6.387263e-07
8.6194906296e+07,1.9431880288e+01,2.0272968021e+00,7.932346e-07
8.6419627500e+07,1.9288905802e+01,2.0272431680e+00,7.395559e-07
8.6604348702e+07,1.9456957016e+01,2.0272037955e+00,6.703043e-07
8.6789070305e+07,1.9490611952e+01,2.0271653172e+00,8.899124e-07
8.7013791508e+07,1.9307132367e+01,2.0271260483e+00,8.969176e-07
8.7198513111e+07,1.9374254657e+01,2.0270898927e+00,7.452250e-07
8.7383234314e+07,1.9484087358e+01,2.0270507946e+00,6.076531e-07
8.7607955517e+07,1.9370165930e+01,2.0270093708e+00,6.097108e-07
8.7792677120e+07,1.9496458733e+01,2.0269682739e+00,6.017332e-07
8.8017398323e+07,1.9397294257e+01,2.0269177498e+00,5.999046e-07
8.8202119926e+07,1.9391668416e+01,2.0268824302e+00,7.244373e-07
8.8386841129e+07,1.9600007607e+01,2.0268503916e+00,5.927770e-07
8.8611562332e+07,1.9280754849e+01,2.0268136136e+00,9.480928e-07
8.8796283935e+07,1.9396472118e+01,2.0267964880e+00,7.272857e-07
8.8981005138e+07,1.9520338241e+01,2.0267829630e+00,7.507895e-07
8.9205726741e+07,1.9500409283e+01,2.0267945284e+00,7.954134e-07
8.9390447944e+07,1.9385584859e+01,2.0268208178e+00,6.158651e-07
8.9615169147e+07,1.9488563535e+01,2.0268626042e+00,6.355733e-07
8.9799890750e+07,1.9521010466e+01,2.0269257262e+00,6.041393e-07
8.9984611953e+07,1.9520303955e+01,2.0269972411e+00,7.387762e-07
9.0209333556e+07,1.9494203309e+01,2.0270892370e+00,6.620851e-07
9.0394054759e+07,1.9502949867e+01,2.0271979139e+00,8.901916e-07
9.0618775962e+07,1.9554580151e+01,2.0273378556e+00,8.261541e-07
9.0803497565e+07,1.9412199855e+01,2.0274586449e+00,1.226227e-07
9.0988218768e+07,1.9499265979e+01,2.0275916416e+00,7.997788e-07
9.1212939971e+07,1.9714579905e+01,2.0277751048e+00,8.823013e-07
9.1397661574e+07,1.9458968444e+01,2.0279225766e+00,6.585870e-07
9.1582382776e+07,1.9478218358e+01,2.0280817615e+00,5.955492e-07
9.1807104380e+07,1.9485619284e+01,2.0282889133e+00,5.896856e-07
9.1991825583e+07,1.9593673619e+01,2.0284842905e+00,6.765992e-07
9.2216546786e+07,1.9481566830e+01,2.0287555930e+00,6.295128e-07
9.2401268389e+07,1.9542419496e+01,2.0289883587e+00,8.206909e-07
9.2585989591e+07,1.9318648431e+01,2.0292406500e+00,2.884367e-07
9.2810711195e+07,1.9742527295e+01,2.0296015357e+00,2.039727e-07
9.2995432398e+07,1.9703819808e+01,2.0299438852e+00,9.386659e-07
9.3180153600e+07,1.9523864632e+01,2.0302979668e+00,6.349767e-07
9.3404875204e+07,1.9524661404e+01,2.0307915123e+00,7.045944e-07
9.3589596406e+07,1.9676461033e+01,2.0312663124e+00,5.900079e-07
9.3814318010e+07,1.9571383476e+01,2.0318727334e+00,5.947061e-07
9.3999039212e+07,1.9922495228e+01,2.0324346029e+00,6.193483e-07
9.4183760415e+07,1.9549957533e+01,2.0330771298e+00,8.975915e-07
9.4408482019e+07,1.9689686405e+01,2.0339135683e+00,8.130449e-07
9.4593203221e+07,1.9578743138e+01,2.0346825056e+00,3.134684e-07
9.4817924825e+07,1.9856202045e+01,2.0357010862e+00,9.530507e-07
9.5002646027e+07,1.9600630960e+01,2.0366006316e+00,9.684984e-07
9.5187367230e+07,1.9971211625e+01,2.0375347187e+00,6.843651e-07
9.5412088834e+07,1.9590378271e+01,2.0387698664e+00,7.631821e-07
9.5596810036e+07,2.0058696951e+01,2.0398436004e+00,5.759004e-07
9.5781531239e+07,1.9890221816e+01,2.0410425060e+00,6.313172e-07
9.6006252842e+07,1.9815067029e+01,2.0425742066e+00,6.073010e-07
9.6190974045e+07,2.0035400997e+01,2.0439549815e+00,8.427483e-07
9.6415695648e+07,1.9745024653e+01,2.0457178066e+00,7.242617e-07
9.6600416851e+07,2.0296971552e+01,2.0472802595e+00,9.290013e-07
9.6785138054e+07,1.9956203728e+01,2.0489009470e+00,9.314989e-07
9.7009859657e+07,1.9910291388e+01,2.0508532122e+00,8.483191e-07
9.7194580860e+07,1.9517081659e+01,2.0524553860e+00,7.752235e-07
9.7419302463e+07,2.0060099237e+01,2.0544116760e+00,8.739032e-07
9.7604023666e+07,1.9919338512e+01,2.0559889238e+00,6.113245e-07
9.7788744869e+07,2.0392868646e+01,2.0575900719e+00,6.144916e-07
9.8013466472e+07,1.9669941370e+01,2.0596312509e+00,5.781318e-07
9.8198187675e+07,2.0030517185e+01,2.0613022507e+00,7.168148e-07
9.8382909278e+07,1.9974370689e+01,2.0629925506e+00,9.075954e-07
9.8607630481e+07,2.0161502358e+01,2.0650951997e+00,9.603313e-07
9.8792351684e+07,1.9793552757e+01,2.0667627767e+00,8.508055e-07
9.9017073287e+07,2.0385439108e+01,2.0687827381e+00,1.161797e-08
9.9201794490e+07,1.9445128088e+01,2.0703922080e+00,8.062407e-07
9.9386516093e+07,2.0459869840e+01,2.0719909084e+00,6.098156e-07
9.9611237296e+07,1.9988888791e+01,2.0739346819e+00,6.311366e-07
9.9795958499e+07,2.0108179005e+01,2.0754675377e+00,5.999836e-07
9.9980680102e+07,1.9729943487e+01,2.0770146564e+00,7.116835e-07
1.0020540130e+08,2.0252379411e+01,2.0788583056e+00,6.777321e-07
1.0039012251e+08,2.0230173053e+01,2.0803888849e+00,9.234916e-07
1.0061484411e+08,1.9675459509e+01,2.0821724707e+00,7.885144e-07
1.0079956531e+08,1.9971485625e+01,2.0835939599e+00,5.952043e-08
1.0098428692e+08,1.9571700262e+01,2.0849790324e+00,8.149294e-07
1.0120900812e+08,2.0201031495e+01,2.0866398672e+00,8.534021e-07
1.0139372932e+08,1.9933076773e+01,2.0879167071e+00,6.576409e-07
1.0161845093e+08,2.0030219376e+01,2.0893645669e+00,7.085046e-07
1.0180317213e+08,1.9772993789e+01,2.0904850040e+00,5.935713e-07
1.0198789373e+08,1.9826961173e+01,2.0914368884e+00,6.617940e-07
1.0221261493e+08,1.9789725971e+01,2.0924525798e+00,6.215829e-07
1.0239733614e+08,1.9906583546e+01,2.0931993633e+00,8.045102e-07
1.0258205774e+08,1.9525364589e+01,2.0938174216e+00,1.196028e-08
1.0280677894e+08,1.9740101896e+01,2.0944545031e+00,3.315234e-07
1.0299150055e+08,1.9691276288e+01,2.0948473970e+00,9.022124e-07
1.0321622175e+08,1.9728185602e+01,2.0952052057e+00,8.771612e-07
1.0340094295e+08,1.9635014859e+01,2.0953737361e+00,7.195585e-07
1.0358566456e+08,1.9579004560e+01,2.0954250866e+00,6.078967e-07
1.0381038576e+08,1.9632912357e+01,2.0953804274e+00,6.078917e-07
1.0399510736e+08,1.9687562519e+01,2.0952810346e+00,6.111975e-07
1.0421982856e+08,1.9589731959e+01,2.0950921236e+00,5.939990e-07
1.0440454977e+08,1.9656422143e+01,2.0949057710e+00,7.760634e-07
1.0458927137e+08,1.9666130310e+01,2.0947100984e+00,8.453608e-07
1.0481399257e+08,1.9543965643e+01,2.0944906499e+00,9.181167e-07
1.0499871378e+08,1.9630835516e+01,2.0943388082e+00,9.037872e-07
1.0518343538e+08,1.9773443333e+01,2.0942367039e+00,7.260774e-07
1.0540815658e+08,1.9468914212e+01,2.0941836132e+00,7.664925e-07
1.0559287819e+08,1.9658632624e+01,2.0942321269e+00,5.989806e-07
1.0581759939e+08,1.9880289067e+01,2.0944465098e+00,6.338473e-07
1.0600232059e+08,1.9636526334e+01,2.0947494123e+00,5.994586e-07
1.0618704219e+08,1.9719438065e+01,2.0951848278e+00,7.781678e-07
1.0641176340e+08,1.9988327557e+01,2.0959054839e+00,6.889849e-07
1.0659648500e+08,1.9749338030e+01,2.0966602019e+00,9.108054e-07
1.0678120620e+08,2.0098560787e+01,2.0975244577e+00,8.992580e-07
1.0700592741e+08,1.9823683821e+01,2.0987419496e+00,7.358986e-07
1.0719064901e+08,2.0467481431e+01,2.0998236011e+00,8.205998e-07
1.0741537021e+08,2.0139488494e+01,2.1012991709e+00,9.044275e-07
1.0760009182e+08,2.0262972385e+01,2.1025709173e+00,6.432280e-07
1.0778481302e+08,1.9819476560e+01,2.1039683418e+00,5.932788e-07
1.0800953422e+08,2.0259883536e+01,2.1057632197e+00,5.699945e-07
1.0819425582e+08,2.0576028430e+01,2.1073576141e+00,6.739672e-07
1.0841897703e+08,2.0119778163e+01,2.1093261576e+00,6.390339e-07
1.0860369863e+08,2.0070156773e+01,2.1110177101e+00,9.449864e-07
1.0878841983e+08,2.0807445997e+01,2.1127182018e+00,5.142643e-07
1.0901314104e+08,1.9880577692e+01,2.1148777986e+00,8.894057e-11
1.0919786264e+08,2.0269133311e+01,2.1167179206e+00,9.108774e-07
1.0938258384e+08,2.0745923981e+01,2.1185891979e+00,6.137595e-07
1.0960730505e+08,1.9878155010e+01,2.1210037474e+00,6.510150e-07
1.0979202665e+08,2.0622750431e+01,2.1230547842e+00,5.805068e-07
1.1001674785e+08,2.0697943268e+01,2.1256730610e+00,5.902277e-07
1.1020146945e+08,2.0452103038e+01,2.1279917714e+00,6.484176e-07
1.1038619066e+08,2.0706876596e+01,2.1303579517e+00,9.580242e-07
1.1061091186e+08,2.0674147524e+01,2.1334233828e+00,8.366276e-07
1.1079563346e+08,2.0476644648e+01,2.1359783131e+00,3.948475e-07
1.1098035467e+08,2.1094838954e+01,2.1386697043e+00,8.267929e-07
1.1120507627e+08,2.0731057238e+01,2.1419603207e+00,9.045910e-07
1.1138979747e+08,2.0564988935e+01,2.1447935332e+00,6.658844e-07
1.1161451867e+08,2.1265247259e+01,2.1482710284e+00,7.178933e-07
1.1179924028e+08,2.0854339829e+01,2.1512535510e+00,5.910959e-07
1.1198396148e+08,2.0601694673e+01,2.1542458435e+00,6.554421e-07
1.1220868308e+08,2.1251121981e+01,2.1580433772e+00,6.160326e-07
1.1239340429e+08,2.0905533379e+01,2.1611831806e+00,7.952051e-07
1.1261812549e+08,1.9883012029e+01,2.1651702795e+00,7.474829e-07
1.1280284709e+08,2.1226737892e+01,2.1684898887e+00,7.353964e-07
1.1298756830e+08,2.1046936733e+01,2.1718446355e+00,8.850105e-07
1.1321228990e+08,2.0587659433e+01,2.1760601868e+00,8.560959e-07
1.1339701110e+08,2.1328390778e+01,2.1795073286e+00,7.281089e-07
1.1358173230e+08,1.9797912377e+01,2.1830160571e+00,6.018180e-07
1.1380645391e+08,2.1699983851e+01,2.1873537419e+00,6.120229e-07
1.1399117511e+08,2.0942741766e+01,2.1909188965e+00,6.214852e-07
1.1421589631e+08,2.1122918623e+01,2.1953447328e+00,6.075589e-07
1.1440061792e+08,2.1190883405e+01,2.1989241181e+00,7.404540e-07
1.1458533912e+08,2.1269389574e+01,2.2025748684e+00,7.390165e-07
1.1481006072e+08,2.0724637439e+01,2.2069638318e+00,9.022146e-07
1.1499478193e+08,2.1280710676e+01,2.2106443020e+00,6.201839e-07
1.1521950313e+08,2.1178245006e+01,2.2150606608e+00,2.843947e-07
1.1540422473e+08,2.1358915975e+01,2.2187528243e+00,7.691182e-07
1.1558894593e+08,2.0977684120e+01,2.2223745508e+00,6.106042e-07
1.1581366754e+08,2.1326102544e+01,2.2268828720e+00,6.495025e-07
1.1599838874e+08,2.1304389771e+01,2.2305679071e+00,6.038582e-07
1.1618310994e+08,2.0981285288e+01,2.2343447887e+00,7.537330e-07
1.1640783155e+08,2.1532172639e+01,2.2389109974e+00,6.745384e-07
1.1659255275e+08,2.1556202218e+01,2.2426893998e+00,8.847606e-07
1.1681727435e+08,2.0479733184e+01,2.2473812117e+00,8.140039e-07
1.1700199556e+08,2.1698540264e+01,2.2511960968e+00,5.175680e-08
1.1718671676e+08,1.9695891024e+01,2.2550165890e+00,7.766462e-07
1.1741143836e+08,2.1468450472e+01,2.2596833928e+00,8.969746e-07
1.1759615956e+08,2.0865568337e+01,2.2635265678e+00,6.538449e-07
1.1778088117e+08,2.1459289505e+01,2.2674610436e+00,6.055996e-07
1.1800560237e+08,2.1055247316e+01,2.2722253751e+00,5.897104e-07
1.1819032357e+08,2.2083606967e+01,2.2762589672e+00,6.394522e-07
1.1841504518e+08,2.0243601453e+01,2.2811858472e+00,6.118551e-07
1.1859976638e+08,2.1815252729e+01,2.2853264857e+00,8.710082e-07
1.1878448758e+08,2.1191069406e+01,2.2894727028e+00,3.500326e-07
1.1900920919e+08,2.1632568846e+01,2.2946434506e+00,5.282762e-07
1.1919393039e+08,2.1454496858e+01,2.2988809168e+00,9.199167e-07
1.1941865199e+08,2.2000011331e+01,2.3041804523e+00,9.217742e-07
1.1960337319e+08,2.0904760587e+01,2.3085182040e+00,6.948707e-07
1.1978809440e+08,2.2213285140e+01,2.3129528947e+00,5.770597e-07
1.2001281600e+08,2.1949989972e+01,2.3182899847e+00,5.971208e-07
1.2019753720e+08,2.1031112971e+01,2.3226923853e+00,6.221327e-07
1.2038225881e+08,2.1827610035e+01,2.3271379929e+00,8.950610e-07
1.2060698001e+08,2.1921468549e+01,2.3324789937e+00,8.073904e-07
1.2079170121e+08,2.0971840440e+01,2.3368978456e+00,6.523262e-07
1.2101642282e+08,2.2381014160e+01,2.3423402994e+00,9.473883e-07
1.2120114402e+08,2.0682795478e+01,2.3467539166e+00,9.402988e-07
1.2138586562e+08,2.2195316667e+01,2.3511780428e+00,7.223311e-07
1.2161058682e+08,2.1202379358e+01,2.3564878901e+00,7.903454e-07
1.2179530803e+08,2.1892642235e+01,2.3608898795e+00,5.900084e-07
1.2198002963e+08,2.0162436474e+01,2.3652263081e+00,6.134678e-07
1.2220475083e+08,2.2024325227e+01,2.3704716228e+00,5.971889e-07
1.2238947244e+08,2.0159021869e+01,2.3747530615e+00,7.771164e-07
1.2261419364e+08,2.2338319531e+01,2.3798790833e+00,7.058342e-07
1.2279891484e+08,1.9881430100e+01,2.3840417809e+00,9.055451e-07
1.2298363644e+08,2.2172844275e+01,2.3881713296e+00,9.433518e-07
1.2320835765e+08,2.0874633700e+01,2.3931658476e+00,8.309177e-07
1.2339307885e+08,2.1858451489e+01,2.3972217064e+00,7.372544e-07
1.2361780045e+08,2.0225676249e+01,2.4021610713e+00,8.186448e-07
1.2380252166e+08,2.1861394168e+01,2.4061455999e+00,6.136528e-07
1.2398724326e+08,2.1854032827e+01,2.4100640068e+00,6.061286e-07
1.2421196446e+08,2.1912747528e+01,2.4148319596e+00,5.983678e-07
1.2439668567e+08,2.0636222266e+01,2.4187953447e+00,7.244992e-07
1.2458140727e+08,2.1996581240e+01,2.4227027261e+00,8.924435e-07
1.2480612847e+08,1.9963791477e+01,2.4274330263e+00,9.648959e-07
1.2499085007e+08,2.1880532067e+01,2.4312625329e+00,1.477889e-07
1.2521557128e+08,1.9931469897e+01,2.4358774933e+00,1.282138e-07
1.2540029248e+08,2.2260181426e+01,2.4396480797e+00,7.614596e-07
1.2558501408e+08,2.0562848300e+01,2.4434185622e+00,6.165930e-07
1.2580973529e+08,2.1922629097e+01,2.4479353391e+00,6.403856e-07
1.2599445689e+08,2.1565065776e+01,2.4516593441e+00,5.862094e-07
1.2621917809e+08,2.1633315904e+01,2.4560414980e+00,6.037751e-07
1.2640389930e+08,2.1611876730e+01,2.4596472908e+00,6.894965e-07
1.2658862090e+08,2.1678408443e+01,2.4631205213e+00,9.051876e-07
1.2681334210e+08,2.1583098734e+01,2.4673503140e+00,8.207080e-07
1.2699806370e+08,2.1288040390e+01,2.4707256308e+00,5.702525e-08
1.2718278491e+08,2.1748465167e+01,2.4741275056e+00,7.789656e-07
1.2740750611e+08,2.1042116747e+01,2.4781642518e+00,8.563262e-07
1.2759222771e+08,2.1147327822e+01,2.4814869355e+00,6.626280e-07
1.2781694892e+08,2.1643261297e+01,2.4854553419e+00,7.004031e-07
1.2800167012e+08,2.2020302168e+01,2.4886962626e+00,6.036481e-07
1.2818639172e+08,2.1111543231e+01,2.4919407349e+00,6.495163e-07
1.2841111293e+08,2.1407818567e+01,2.4959801498e+00,6.126569e-07
1.2859583453e+08,2.1968275979e+01,2.4992639050e+00,7.918903e-07
1.2878055573e+08,2.1257923499e+01,2.5026141921e+00,7.312869e-08
1.2900527693e+08,2.1792528402e+01,2.5066354503e+00,4.166905e-07
1.2918999854e+08,2.1824220451e+01,2.5100326402e+00,9.199786e-07
1.2941471974e+08,2.1702208282e+01,2.5141214537e+00,8.418172e-07
1.2959944134e+08,2.1965525508e+01,2.5175472367e+00,7.045165e-07
1.2978416255e+08,2.0946200703e+01,2.5209305368e+00,5.916712e-07
1.3000888375e+08,2.1958934145e+01,2.5251389444e+00,5.984135e-07
1.3019360535e+08,2.1024074533e+01,2.5285731429e+00,6.143111e-07
1.3041832656e+08,2.2156796820e+01,2.5328075107e+00,6.105738e-07
1.3060304816e+08,1.9915133454e+01,2.5362900269e+00,7.460654e-07
1.3078776936e+08,2.2325694430e+01,2.5397949830e+00,7.780820e-07
1.3101249056e+08,2.1910995103e+01,2.5441485379e+00,9.001782e-07
1.3119721217e+08,2.1778230780e+01,2.5476943030e+00,8.507850e-07
1.3138193337e+08,2.1084254444e+01,2.5513502240e+00,7.251788e-07
1.3160665497e+08,2.2000736871e+01,2.5558335330e+00,7.879211e-07
1.3179137618e+08,2.2334540409e+01,2.5595726624e+00,6.190081e-07
1.3201609738e+08,2.2314728664e+01,2.5642062840e+00,6.367479e-07
1.3220081898e+08,2.1325413006e+01,2.5681448356e+00,5.887162e-07
1.3238554018e+08,2.2535997842e+01,2.5721080921e+00,7.553510e-07
1.3261026139e+08,2.0769535565e+01,2.5770149779e+00,6.678480e-07
1.3279498299e+08,2.2259890317e+01,2.5811143569e+00,9.373611e-07
1.3301970419e+08,2.1658546779e+01,2.5861109977e+00,9.758217e-07
1.3320442580e+08,2.2443391048e+01,2.5902924966e+00,2.952100e-07
1.3338914700e+08,2.0353446414e+01,2.5944457764e+00,7.992931e-07
1.3361386820e+08,2.2732928577e+01,2.5994645381e+00,8.554376e-07
1.3379858981e+08,2.1855642971e+01,2.6036022720e+00,6.494620e-07
1.3398331101e+08,2.2513428119e+01,2.6076311334e+00,5.962598e-07
1.3420803261e+08,2.1514598872e+01,2.6125395177e+00,5.849401e-07
1.3439275380e+08,2.2232197121e+01,2.6164844310e+00,6.656198e-07
1.3461747499e+08,2.2430881778e+01,2.6212947698e+00,6.318454e-07
1.3480219658e+08,2.0391413604e+01,2.6251834154e+00,9.658375e-07
1.3498691777e+08,2.2353055324e+01,2.6291043460e+00,2.730292e-07
1.3521163935e+08,2.2106065748e+01,2.6338849727e+00,5.751866e-07
1.3539636054e+08,2.1767592212e+01,2.6379049108e+00,8.519143e-07
1.3558108213e+08,2.2521534345e+01,2.6418802458e+00,6.459139e-07
1.3580580332e+08,2.2643906853e+01,2.6466579890e+00,6.832622e-07
1.3599052451e+08,2.0921684515e+01,2.6505830605e+00,5.745204e-07
1.3621524609e+08,2.2349697842e+01,2.6552511063e+00,5.864731e-07
1.3639996728e+08,2.2308623375e+01,2.6590401437e+00,6.429940e-07
1.3658468887e+08,2.1647309845e+01,2.6628599807e+00,9.512817e-07
1.3680941006e+08,2.2449944488e+01,2.6674010980e+00,8.059455e-07
1.3699413165e+08,2.1359395301e+01,2.6711511224e+00,5.749715e-07
1.3721885283e+08,2.2055307026e+01,2.6755939855e+00,7.535651e-07
1.3740357402e+08,2.2448326930e+01,2.6792463280e+00,8.908416e-07
1.3758829561e+08,2.1810423074e+01,2.6827705778e+00,6.916347e-07
1.3781301680e+08,2.2050094455e+01,2.6870493741e+00,7.307698e-07
1.3799773839e+08,2.2370642453e+01,2.6904429550e+00,5.994021e-07
1.3818245958e+08,2.2027803687e+01,2.6938514415e+00,6.439407e-07
1.3840718116e+08,2.1145899488e+01,2.6978332798e+00,5.968535e-07
1.3859190235e+08,2.2403968852e+01,2.7010455180e+00,7.664765e-07
1.3881662354e+08,2.0084786041e+01,2.7047812441e+00,7.363736e-07
1.3900134513e+08,2.2448016934e+01,2.7077213127e+00,8.200172e-07
1.3918606632e+08,2.1701032720e+01,2.7105204216e+00,9.807288e-07
1.3941078790e+08,2.0853896641e+01,2.7138159940e+00,6.562842e-08
1.3959550909e+08,2.2422507423e+01,2.7163684015e+00,7.272149e-07
1.3978023068e+08,2.1435864346e+01,2.7188133562e+00,5.926921e-07
1.4000495187e+08,2.1079294996e+01,2.7216827440e+00,6.045840e-07
1.4018967306e+08,2.2301406724e+01,2.7238776347e+00,6.152921e-07
1.4041439464e+08,2.1221312550e+01,2.7264128193e+00,6.087881e-07
1.4059911583e+08,2.1682554442e+01,2.7284278200e+00,7.245085e-07
1.4078383742e+08,2.1688684937e+01,2.7302746293e+00,9.360268e-07
1.4100855861e+08,2.1582285668e+01,2.7324389021e+00,8.763244e-07
1.4119328020e+08,2.0851606971e+01,2.7340387179e+00,1.022003e-07
1.4141800138e+08,2.1733595169e+01,2.7358452983e+00,5.090611e-08
1.4160272257e+08,2.0864201195e+01,2.7371350770e+00,7.723178e-07
1.4178744416e+08,2.1705551564e+01,2.7383376483e+00,6.318938e-07
1.4201216535e+08,2.0869523592e+01,2.7395476345e+00,6.616235e-07
1.4219688694e+08,2.1317160404e+01,2.7404208134e+00,5.937319e-07
1.4238160813e+08,1.9888993697e+01,2.7411099388e+00,6.970293e-07
1.4260632971e+08,2.1107809841e+01,2.7416992349e+00,6.366545e-07
1.4279105090e+08,1.9914863815e+01,2.7419533024e+00,8.420032e-07
1.4301577209e+08,2.0853713983e+01,2.7419573470e+00,8.255557e-07
1.4320049368e+08,2.0693482503e+01,2.7416720080e+00,1.173174e-07
1.4338521487e+08,1.9971382956e+01,2.7411499766e+00,8.097939e-07
1.4360993645e+08,2.0480950199e+01,2.7401441842e+00,9.290125e-07
1.4379465764e+08,2.0179591842e+01,2.7389895686e+00,6.903205e-07
1.4401937923e+08,1.9999035185e+01,2.7372244540e+00,7.275627e-07
1.4420410042e+08,1.9919999292e+01,2.7354590395e+00,6.019051e-07
1.4438882161e+08,1.9987460491e+01,2.7335182648e+00,6.342730e-07
1.4461354319e+08,1.9849975271e+01,2.7311201199e+00,6.021849e-07
1.4479826438e+08,1.9884847684e+01,2.7293031832e+00,8.208709e-07
1.4498298597e+08,2.0403796447e+01,2.7277597557e+00,3.400307e-07
1.4520770716e+08,1.9983400661e+01,2.7262741475e+00,8.957260e-07
1.4539242875e+08,2.0362122161e+01,2.7253744682e+00,9.131270e-07
1.4561714993e+08,2.0506172124e+01,2.7246308888e+00,7.887719e-07
1.4580187112e+08,2.0931550505e+01,2.7243351776e+00,7.337767e-07
1.4598659271e+08,2.0037533587e+01,2.7242515133e+00,5.913999e-07
1.4621131390e+08,2.1475587009e+01,2.7244811752e+00,6.267342e-07
1.4639603549e+08,1.9877605272e+01,2.7248919872e+00,6.079838e-07
1.4658075667e+08,2.1511983004e+01,2.7255187445e+00,8.181378e-07
